Centroid,consensus,barcode,nReads
cdc51d26-4f58-408e-8eb3-cdd50c3c996a,NA,C8,14
ce191e7d-3871-4850-ab65-4720c92db7c5,NA,C8,1
ce37c2ea-dc5f-4e2d-aa57-471e63c33f02,NA,C8,1
ce5d0945-b84f-4017-89f5-be162ffa1d41,NA,C8,4
cf176ece-0157-404f-8d87-58bd28b71883,NA,C8,1
cf30eaf0-7410-4f84-87b4-a7bd5c9cf553,NA,C8,9
cfbda097-314f-4858-9d35-75087ba95d8d,NA,C8,75
d3654e1a-660a-4d4a-839a-1ac9a6640b6d,NA,C8,22
d4051c5b-b557-46a9-bd8f-b1ada9796530,NA,C8,1
d436a10a-c21c-4729-b17e-1a86612b187c,NA,C8,2
d7eb2770-3a60-407e-9c8e-e157a648e69a,NA,C8,72
da4309ad-d315-4cc8-bae4-e85b49dfe986,NA,C8,45
dd23d9dc-5d9e-4a37-b6f7-2f8fb2615450,NA,C8,7
ddadd8ee-d858-4417-a5ea-b0877db5689f,NA,C8,5
de40a61a-ba68-4697-ba46-c710a8cdc72f,NA,C8,406
de8c925b-d068-4925-a347-2d1a93032188,NA,C8,8
dec488e6-a59f-4553-a0b2-a3563e6f975d,NA,C8,1
deceb65d-af55-4811-a3a5-7be4d108de7a,NA,C8,1
deedddb7-756a-4610-914e-daef260d8320,NA,C8,1
dfe0b943-1a2f-452f-b1f9-34eb105c2e15,NA,C8,1
e0631fde-c0e3-490d-9d5d-c315bccd5473,NA,C8,60
e17740bd-b776-45b0-bb91-607872f26f36,NA,C8,154
e5c1edf8-7d39-4b46-aa27-624fcc6f2a8a,NA,C8,20
e8913005-9931-46d9-8d2a-2e8e2fdf3bbc,NA,C8,8
e93dd2b1-195e-444a-98ac-127354b91331,NA,C8,1
ea11f43b-cd3f-4791-8eb7-e3b1839c21cc,NA,C8,2
eab5d8fc-1b4e-4def-8b68-528d5b35ae91,NA,C8,1
ed4aa9ba-1d66-4013-a0f4-bee693bc392a,NA,C8,15
efa15e32-088e-4e57-996d-3c067e05f959,NA,C8,1
f1066059-3192-49a7-bbf2-91d615d9393f,NA,C8,1
f1f12a31-4b32-4682-ba26-a563b039fa9e,NA,C8,1
f2fe7a26-d479-49b6-9097-b4e9859dd83f,NA,C8,18
f4300bb3-7c98-4fa6-8576-dfd0504888a7,NA,C8,8
f8b5c50b-e822-405b-9c3b-f9eb1ab76b98,NA,C8,15
f8e894f0-6e4c-40be-b516-023bb5c5941b,NA,C8,1
fa9b0cdc-afb2-4355-89cd-ae50d57c0bae,NA,C8,1
fca8bdf9-71cd-4c73-bc68-c3f03864765c,NA,C8,1
feadbebe-238c-42b7-b582-8fc35d736c25,NA,C8,13
007ea71d-75b0-4880-8ff7-a7925627f45a,NA,D6,21
00c8177d-4ac5-41a9-a53e-408611663d4d,NA,D6,3
0182dc81-b48c-4489-8ed3-82160d138ef3,NA,D6,1
01896026-b9e1-4df6-b309-a8b57d269757,NA,D6,1
01cd6c2a-543e-4d45-947a-0294c146a04e,NA,D6,1
021b6844-e8d7-46c1-8958-1b30d77cc1e5,NA,D6,18
0269f8f6-873a-4c99-8a38-21b99dc5ea9d,NA,D6,1
05436ee5-336e-43f3-beac-f67e20899d23,NA,D6,1
055e9fde-3252-4b1e-9bfa-89b1a4ceaaeb,NA,D6,19
05b73516-4127-4527-abd5-859bdec79604,NA,D6,42
05d2280d-7579-4cde-b0b2-e69929b4cb48,NA,D6,3
0707975f-cc82-4120-923a-ee998def6744,NA,D6,10
086aafc9-3a8c-4df9-a916-de7a1dfeb385,NA,D6,1
088cdad6-1cc6-403e-b872-274a8b5e58f3,NA,D6,30
089cf2ab-5064-4402-ade4-1fe4f64b6556,NA,D6,98
09a72f10-e974-4c44-8bdf-a6a9580e1c71,NA,D6,4
0aa868dd-00fb-44b6-8075-96c3b9dd4fb8,NA,D6,1
0b0e2483-efb0-4e17-a429-5cfe795cd945,NA,D6,1
0d54b455-0392-4e0a-b680-bb34805698ed,NA,D6,21
0e0a24a5-4f93-4eb7-a218-dbe267e85f42,NA,D6,12
0f2a99f4-8732-4d9c-8552-71a135c58fa5,NA,D6,58
109b3d9d-5973-49b8-8237-8b0df6b5bdb4,NA,D6,1
111f931f-00e3-4454-a5a5-6c4b1b1699f3,NA,D6,9
1148a2da-a167-400c-a1ea-c4a9842cf5db,NA,D6,14
11961d58-f859-4cdb-bb19-cc929c9fcdc3,NA,D6,1
11abdeb7-6ce3-4bae-946b-defd44f7e818,NA,D6,1
1207600c-1237-4bc8-bc13-1515880ab66a,NA,D6,1
126a31ba-0337-4448-81f0-c16ab62957ca,NA,D6,1
12f4805f-3ebc-4ff3-9912-2282cabc0ce5,NA,D6,3
1319b3d5-6b3d-4c24-8353-973cd4bd67c1,NA,D6,4
1328a3ba-4af3-4449-a942-6af7c7b60f69,NA,D6,1
144bf99b-9a6b-4ffb-94a2-2d81143df099,NA,D6,10
150f679c-b288-4ef0-ba2a-f5a6cec377e5,NA,D6,31
15277485-78d4-4aad-9f46-2f34304daade,NA,D6,12
1552491c-2fc3-4673-9c60-ba4f8d5edb65,NA,D6,24
15965926-073f-4d0e-b790-ec27f846803c,NA,D6,7
15ce13e5-e96b-4565-9e96-9faf1dd34e66,NA,D6,60
19121e85-c8aa-4ca8-9f0d-523e8d25c63b,NA,D6,1
19f9311f-507c-46be-bc15-9d35c75309ff,NA,D6,2
1a3cad8e-3d04-43a0-a66d-b2afcb8f96ed,NA,D6,1
1bca2ddd-e21c-4598-825f-3f23e63956bd,NA,D6,1
1bd80221-fc9f-40b0-9297-873752a9938a,NA,D6,1
1c804f47-e56f-4412-bd17-d00cc0cd677e,NA,D6,3
1ec5f546-6282-4084-be52-289ac25c15ac,NA,D6,2
1f4deab7-ba1a-42aa-9977-f6e312f43f39,NA,D6,1
1ff9cda5-e08f-43d4-8a50-ca73a60d88e5,NA,D6,1
20218a4e-d637-4e0f-bbb3-8245b2878f37,NA,D6,1
2087144c-4e40-45a1-83e6-62e47de98aea,NA,D6,1
209250a5-f7c9-4583-a1c7-22de8c8a7a52,NA,D6,1
20ad3556-6d55-44bd-ba71-6ef7fcd982e5,NA,D6,5
214e4797-85cb-485c-95ed-68e60f736118,NA,D6,1251
21913152-7798-4d14-8d72-4271ef24b987,NA,D6,1
21bc58f2-ec5d-40a0-9de4-68d7958cbe2f,NA,D6,2
226bc75b-b5f8-428f-af9a-20e92426037e,NA,D6,1
2567172b-32e2-44f3-a2f5-7ed1ef541a31,NA,D6,1
25b4e497-4b5a-4324-8ebd-5c4ff9f3a364,NA,D6,34
25fe4647-0ad4-46a8-bd33-93569288a3ee,NA,D6,1
264caa78-6bb7-4eda-b255-34f11f393327,NA,D6,11
27720454-d08f-4a63-a18d-19c7dac724fc,NA,D6,1
27c2ff8c-2b5e-449a-8235-acee9da4459f,NA,D6,5
27e8543d-0b07-4620-ba7d-93526291f486,NA,D6,1
28f8763e-db6f-4922-831a-17f70bb86ace,NA,D6,2
29c2b38f-07aa-4030-ada8-83ef9a7b25b3,NA,D6,1
2ae66421-3315-46a7-a9e2-9ac542bab697,NA,D6,1
2b0f528f-4484-41b6-a1d4-f0d73e161ef5,NA,D6,2
2bb45e7e-e630-453c-bb71-b0fd8e522ea2,NA,D6,1
2c50053e-b110-435b-b336-570fea095606,NA,D6,5
2d0ca57f-ae25-498f-a6b5-e398ecfde0fb,NA,D6,1
2d67d00d-4aec-4d89-8b30-dc70c8852d9b,NA,D6,4
2dc9798d-76cb-4589-8e93-1a5da786c5fc,NA,D6,10
2f2cd7bc-0ff4-4ee2-8bcd-991131b84f70,NA,D6,10
308ed69a-f4dc-4464-8036-347bc45320f2,NA,D6,123
309e3683-6f51-4d16-9815-9b6ca0c5e08c,NA,D6,7
314a9614-d110-4c96-83e3-a29027f50b14,NA,D6,2
3192d13a-2f39-4161-b1dc-b30b30cfb38b,NA,D6,1
31cf44bb-9bd1-4a60-97eb-8d70d10a215b,NA,D6,2
3206cccc-1e16-4226-87bb-64a3e6cad1dd,NA,D6,56
321ac265-b341-4471-8bc3-2858d8d72e6b,NA,D6,1
345332a8-98a5-4d90-ac80-b41db01d7b2a,NA,D6,3
345c8439-0e58-457e-9075-52798ea32437,NA,D6,643
349d3b7b-662f-4a4d-a414-9e02643a1bc8,NA,D6,15
35269075-c8ea-463c-a4d5-ba72792a7cc4,NA,D6,2196
35592158-d6b5-4539-83ed-121b74a11b7a,NA,D6,5
355d7b32-c248-4057-ac4c-d5e61bc9a7dd,NA,D6,6
36029572-edfe-4489-aafc-cdec43479676,NA,D6,1
364dec38-2f16-4e34-8b19-135b1570426d,NA,D6,1
36536c20-e60b-4db2-9b4f-eb6e7801b0fa,NA,D6,24
3698f325-00a0-43f7-ad6a-77f82710610f,NA,D6,70
36a28ec5-f727-495c-a824-bb44d303ae24,NA,D6,398
36a9781d-1010-4271-914f-a0de0fc5316c,NA,D6,2
36bc17a5-0344-4a36-8927-0dd27c00669c,NA,D6,1
38e6453f-5b98-4773-977e-fa3eb17eb913,NA,D6,1
390bc6a1-3799-4683-b671-966bc86aa31a,NA,D6,1
3964819f-04c3-4718-8d0e-dc859475f307,NA,D6,12
396bdc8b-f4e3-4683-9739-ed5909e3b4a5,NA,D6,2
39acd448-3348-40ba-a513-2844f41b6edc,NA,D6,1
3afd30e4-1018-4573-ad2e-fcf64a45e7d0,NA,D6,1
3b0c9ca3-e396-4ca6-8b55-e43604447092,NA,D6,1
3bfe12f7-fb33-4e0e-bcb2-43b140a98994,NA,D6,1
3db1119d-3345-48e6-b50c-499c452dee04,NA,D6,3
3f1dc996-fac0-4956-9d7d-aed2c93701a9,NA,D6,5
400199a2-2cfd-4615-8f9c-e6101c093293,NA,D6,1
4131b927-1049-4e4c-9bd0-c19249ef515e,NA,D6,1
416f4728-04be-47af-86ca-6fda02488731,NA,D6,7
41881ae6-f34a-4925-bf1f-929bb8ada811,NA,D6,5
41f6ab99-6f26-4983-beb4-a0a6c83b917a,NA,D6,9
420885a1-fdc4-4f99-80b9-329c2286d1b7,NA,D6,24
42440637-9a25-4b4c-a7f3-292e0875a1e4,NA,D6,4
43ba341e-f9a2-41c4-8d8b-97f804f2b464,NA,D6,1
44144795-46e9-4ba7-bc57-a715926fe9cb,NA,D6,196
467be8ea-c7a6-401e-baf8-29decc0447e6,NA,D6,7
47668beb-a16f-4b1d-b1c4-41e294632574,NA,D6,1
47d81f2a-cac7-429f-9dbd-92b1227a30f9,NA,D6,1
490fb940-e139-4f36-b125-7e49b2ab1562,NA,D6,1
49f839cf-f3b6-4b54-8ce9-1e012ad7a49f,NA,D6,1
4ae078b1-17c7-4162-b5f4-3d199090741c,NA,D6,4
4b0da9af-0597-4c5a-8222-9f2b7945df02,NA,D6,1
4d7ab269-5b0c-4935-90a7-3cd0983e11c0,NA,D6,4
4e06179c-93b3-4302-ba4c-204cdc4e1e4e,NA,D6,6
508e0ff6-48de-40b0-8e31-c9123f59185d,NA,D6,1
51a5596b-bf9d-44cf-9c27-3298183819e6,NA,D6,1
51aa1f26-3846-4f2b-90a4-7f3529c82b87,NA,D6,79
528e7f55-c447-4120-839f-5222c72792dc,NA,D6,1
52a42d6b-5ce1-47ec-9ee7-227d77ac1fa2,NA,D6,1
52c84ea7-362a-47e7-aefb-9a7db6a0b262,NA,D6,25
52fae9ff-d4de-4b15-a25c-f6f943715bfa,NA,D6,1
5363ab50-e01d-4068-a86d-a8649167d974,NA,D6,1
536f575e-4b7a-4a6d-98e8-18b69df1d00c,NA,D6,1
567d69e1-3be3-47e6-9d3b-b03707803c79,NA,D6,4
57dea279-9522-4b9a-b1c5-d55101083dae,NA,D6,144
5c739dc0-8cf4-4618-97e5-ecc6edb16226,NA,D6,2
5cff55fa-17e4-4523-bb29-3720135d0211,NA,D6,1
5d748ae9-fc77-486f-99c4-4bdbf2fd86e3,NA,D6,11
5eb0be39-2d0f-47b0-8806-7d59122c386d,NA,D6,1
603515fe-71bf-495f-9f28-b4ee9d978f33,NA,D6,1
635a4cf2-f0fd-466e-b876-2a31aae0bdf7,NA,D6,1
6491fe00-e2b6-42f2-9cd8-6f14561f45ba,NA,D6,1
64a40968-ec93-4cc0-a34f-46071f8d713d,NA,D6,2
6698f031-198e-415d-9d79-800ced7061d2,NA,D6,7
66a9eee5-e0f9-4693-b7c1-2fe954c9dd88,NA,D6,1
68512e84-fb5f-4311-9aba-ee8b53da3b21,NA,D6,1
68526a2d-51f3-413f-96b8-e08891d7557f,NA,D6,1
69d7db56-3f17-4aea-9216-b8a6f7caa92f,NA,D6,23
6a5d60d1-c2b4-4b2d-8990-adde236630e3,NA,D6,1
6a87d629-dc02-48b7-9aad-3a26e0965b09,NA,D6,23
6cbb49fb-2620-4e4a-a866-86d859e056c8,NA,D6,90
6d1c3e5d-d224-4f3c-bd6b-2888c0383f4f,NA,D6,1
6d2a497c-ca72-4ba6-9d0c-5bea8bae48d3,NA,D6,1
6d4842ce-ad09-4feb-ae7f-ea819770fc49,NA,D6,1
6ec6368a-e548-4f02-9371-3972451445b8,NA,D6,1
6f767bc4-1c9f-4c6f-84c4-9741383e1289,NA,D6,1
6f9d6be9-ddeb-475a-b53e-185bdc75fd2a,NA,D6,2
72008ec4-c5bb-409a-938a-f95080b5c12d,NA,D6,1285
725a8180-0071-4791-84b0-984d6c848566,NA,D6,1
72767c4d-3ecf-424d-8b9d-6c55bb3abea2,NA,D6,2
72a070b2-4a4f-4587-bd0a-c9172258e8f4,NA,D6,1
742b2cf4-2750-4d15-9572-012a95269896,NA,D6,3
749fbf3d-f90f-405d-a8d1-de009c64a5d2,NA,D6,1
75f7512b-6070-428a-b14c-680124d63e13,NA,D6,1
774bb132-6072-4113-b35e-9b3f3ed3bada,NA,D6,27
788dc122-5eb1-429b-9b47-afc0c00e431c,NA,D6,82
79c1125e-7934-4ce2-9499-6daa8cbe4779,NA,D6,3
79f6a48e-4f98-439d-994d-70eb4bc10fb6,NA,D6,1
7c2bf194-8040-4d76-a6c7-9734167e4e85,NA,D6,2
7c4fc6bc-323b-4038-8ab5-9050196eae28,NA,D6,2
7dca88dd-4995-4bec-afc7-c21400602e54,NA,D6,7
7deef49d-fd6c-4a9f-bc88-b32da69e14ee,NA,D6,59
7e75dc88-d343-4edc-8571-84e90465c21e,NA,D6,1
7f102b46-fd02-4a89-9516-eccc2d7658dd,NA,D6,10
7f5cd0b0-8016-4821-b6b6-726b386c776f,NA,D6,4
80d4eee6-1bbb-4b42-94f9-c7dc26fc5717,NA,D6,1
812c6b3f-ec5f-4ac1-bf05-88e51991f9ed,NA,D6,2
8165ef2c-e934-4f30-93cc-287f7e312753,NA,D6,3
82f78440-66f9-4562-9a58-5628080450f8,NA,D6,17
835c9b2d-e643-4e0c-bad2-cf8d35669e47,NA,D6,1
842a0233-b6a6-481f-bda7-38bdae923188,NA,D6,3
84ff4eb2-b58e-49d5-b2c9-e658abe3495c,NA,D6,3
8573e0f9-2478-4578-a61b-e3df29724155,NA,D6,2
8652c812-1895-4b21-bcef-a7af5c5a0dd5,NA,D6,2
865882f8-eabc-4c8c-9055-4a1bbcc86558,NA,D6,12
86e2195c-b347-4c54-93ae-e167728e00a3,NA,D6,1
872adbac-fc9c-4d37-8249-7b14fea6bb2b,NA,D6,1
8742b2ab-55d5-447b-9115-6f78902fc072,NA,D6,1
8747b885-7bd0-4d8b-baf7-2637122b81ab,NA,D6,1
87e4ce86-684c-48e1-82f1-f6eb56604ef8,NA,D6,2
8891ca14-6665-431f-a4c7-4cfb6882a1fe,NA,D6,3
8a7683b9-c9fe-4f08-97f6-876de98cce76,NA,D6,1
8bf1168e-8efb-41a5-aa64-f27f8b1c8f9e,NA,D6,2
8e2af2e4-d1aa-429a-a30d-7362772c1db6,NA,D6,1
8f230169-0ded-4351-94ec-a7d04e343f07,NA,D6,1
8f23ca9d-a6ea-4d5e-a997-1d0400f40900,NA,D6,7
8f2861af-ecb4-476e-b22a-f789645662e9,NA,D6,1
8fc61399-35d7-4aa6-b957-e840cc784e5b,NA,D6,5
90810576-f5a8-44d2-bb85-2a13375ae1a1,NA,D6,6
9148f4c0-f57a-4157-9122-915f62d3f641,NA,D6,1
915700aa-6963-48d2-b66e-3d93a27280ee,NA,D6,2
9281566e-068e-44b6-af5d-6389338d2cac,NA,D6,1
931004d9-bf88-44c9-acce-f8f1d1e7d765,NA,D6,3
9466cd31-4100-4c27-8d38-2dffdc894ea8,NA,D6,1
95433e80-5a47-46a1-9ed4-80afb84d28d0,NA,D6,6
95d0eefa-f414-40fd-88f3-aa0ea03dec75,NA,D6,2
9612b2b3-57d2-479b-8e03-8c61aa6c65c8,NA,D6,1
9765413b-3899-4bad-b456-afa11312ed7a,NA,D6,1
97902257-da5e-4166-a1a3-cd8095ef2490,NA,D6,5
9790c843-29b9-450b-aaf4-4e31ec21b23c,NA,D6,2
97ff1b42-1f83-40f5-ad3e-00a1ecedc5b8,NA,D6,296
980ab325-f022-45a4-8dce-d15bc9d85ca2,NA,D6,1
9813d5cc-29eb-4dda-98a0-479b0273b54a,NA,D6,8
98394343-b2b2-4993-ac2a-e44821226b23,NA,D6,1
9978dfc7-c902-44d6-b8c4-07210811f1dd,NA,D6,1
997c2ed6-b193-4cd1-a85b-5162f7f5c78d,NA,D6,1
99c087d8-d998-4a0f-a668-5f9fb9d7c8d7,NA,D6,1
9b1ea7d5-2bbb-49af-9199-90348bb8fd90,NA,D6,1
9c002bf1-4c9c-4eba-97ad-18d2f7662de9,NA,D6,1
9c16bdd5-39e0-48cf-bd79-6ce52f433b4c,NA,D6,11
9c3b8bec-e7b3-4e78-8e04-245e65b69ebd,NA,D6,4
9d7e499b-dd67-4b6f-b93f-7ec042f500fe,NA,D6,1
9df0a44a-06e2-415c-b629-63ceb371c8cf,NA,D6,2
9e40ed09-06e0-4bf7-8ad2-f4a12dd41f93,NA,D6,1
9f2838f3-0c0d-490a-9dc6-2670b7b44184,NA,D6,1
9fa0dd13-2e4d-4e5c-8f29-cfd64818c77d,NA,D6,10
9fbf15da-5f25-4f3e-b19b-3b04431c530a,NA,D6,1
9fe5252b-fb43-4664-9171-e02bfbd915ca,NA,D6,5
9ff22bea-3199-4d02-94e7-1610de0de0b8,NA,D6,9
a035f29c-b475-4b3a-84f7-e812c4aaa1a6,NA,D6,16
a09768a3-34a5-496d-bca2-89006519c227,NA,D6,587
a0d97d4a-2663-4a20-ae91-a20b6f3e6eb1,NA,D6,1
a11c38ca-dc12-49a0-b4cf-344dedc12e81,NA,D6,1
a1e29141-399b-4764-a08a-6394139cf74a,NA,D6,60
a2ea0b88-6cc2-4584-8541-606522b63f9b,NA,D6,1
a48ee1e7-0cd5-4a4f-80d4-035c5c731b8f,NA,D6,1
a49a1146-79cc-470b-b330-c38270e31fd1,NA,D6,1
a4bbb0cd-2d8c-40fa-b486-f30e12d9b5e2,NA,D6,14
a5810041-c666-4040-a3a1-0a9fa3eb6812,NA,D6,3
a5ef8026-d9df-49b4-bb5a-c7fb3dd7f283,NA,D6,4
a657405e-075b-4d74-afbe-f7104f796c8e,NA,D6,1
a6a22111-fb04-4d21-92bd-4d757245a3c4,NA,D6,1
a8e60cf0-018e-447b-92ac-a76efa4d5312,NA,D6,1
aa4a5c85-abc8-4b73-b932-02d64d4fc946,NA,D6,62
aaa9a92e-738e-4e09-88d2-58d34c641aef,NA,D6,1
aac07ce0-9287-497d-86c2-ce199ba11623,NA,D6,1494
ab6ce969-767f-4f73-8c9e-1a33d7e59a44,NA,D6,1
ac447042-2fa7-4c04-ab5b-267afc646d7a,NA,D6,1
acc0b6fd-9537-4783-97ab-049f06f7d21a,NA,D6,14
ad5491ba-4d47-4a65-ae80-1f67c132ca6d,NA,D6,3
adda4848-e4e6-422f-804a-547c314c45f7,NA,D6,1
adf8ce70-0681-400d-a457-be9a6ada6c0e,NA,D6,4
ae38bcb2-8d73-4c96-a42c-02bf5a0f8786,NA,D6,2
aeb05479-b801-4b3a-84ea-f3b8c9d2f134,NA,D6,1
aec19723-1985-4066-b744-02d35ed3b549,NA,D6,28
aee3c0e5-a07c-4459-8f3f-0af480d6663c,NA,D6,3
afd740c7-9641-4d66-9317-1a7d9b8c2fea,NA,D6,1
b02738b0-11d6-49d5-99cb-d8a4bc90659f,NA,D6,1
b044789e-1431-4bc6-98c9-84d04a3decd3,NA,D6,1
b0774a2f-4b91-46c5-8a1c-3ba9a158550d,NA,D6,30
b130d0b3-5790-42bd-b3e1-d7d604c1b580,NA,D6,1
b142199e-87eb-4856-9130-f7b7178ab772,NA,D6,30
b1658a5b-2d95-4550-8285-8fd1d2e4e097,NA,D6,2410
b2523bd2-ffa8-49de-85bc-7ab5a61878c4,NA,D6,5
b2962f96-0067-423a-9271-f98232e91c5f,NA,D6,1
b2a5c5e3-b219-4259-8a2b-1e4d01c605af,NA,D6,1
b329bc5a-89dd-4196-b741-60c99e515c7b,NA,D6,5
b3fdf715-9dc3-405f-89a9-f8b982026748,NA,D6,12
b419a8ce-b757-4557-a6f5-801ba0987782,NA,D6,4
b48daa19-0976-4f17-978f-97dfcda7a45f,NA,D6,19
b491f345-7c8e-40d2-be7a-7ac148f9be66,NA,D6,1
b53d51a3-1082-4d9e-81bd-c711a9c97c9a,NA,D6,3
b68d2f30-c2d7-4c27-82cd-08e85a010c7f,NA,D6,3
b8c9cb4c-d470-4968-a09c-9d0cc9b33571,NA,D6,26
b8cbfd26-3db5-4030-8947-966851d1fb96,NA,D6,21
b92ab96c-d27f-4b92-9b13-fa7bb6510fff,NA,D6,1
b9699250-ff57-4fbf-9f95-377e895c43b3,NA,D6,2
b9722645-97ba-425e-86e6-ad7a1223e97f,NA,D6,8
ba39170d-4159-4f3f-b2e2-4edd8adaa46a,NA,D6,1
ba80f469-8261-4c59-9926-99ed69b4f509,NA,D6,3
ba8d692f-93bb-4c09-8151-b31c02c65072,NA,D6,1
baee391e-73c3-4a99-aa95-49d12b7c94f8,NA,D6,1
bb6f9b12-fb67-4962-a27f-94b6eb3cb6ee,NA,D6,11
be54301c-a0c1-4592-845f-18ce8ea25834,NA,D6,629
beb3c4d9-f58d-4ad1-a5db-b9b52865c7ed,NA,D6,9
c25e1de3-6701-43c4-87a7-af4fae28b025,NA,D6,2
c33b6f5b-74f2-4770-a0cc-bf0d31bfec9b,NA,D6,1
c4102f83-3ca5-4f55-9e6b-480bf3377e74,NA,D6,2
c664c3e1-cb84-4243-acb4-c9208cbe3434,NA,D6,1
c795af66-acf6-4761-b959-d50c90e31370,NA,D6,1
c7c152ea-a881-4446-a3e6-fa0f14fdb2e0,NA,D6,144
c7d6c8ef-f03e-4b3f-b710-a1e5c67c5566,NA,D6,1142
c9475950-536a-41f0-90b0-2ddee2b67ef5,NA,D6,1
cb52da11-7f81-436b-8ab6-a2142d28d4b9,NA,D6,1
cb9ce400-83dc-455a-afaf-5f177f46a57f,NA,D6,1
cbe32b84-3dbf-4da7-b575-177cd24d956f,NA,D6,1
ceb29b7b-ee74-4eb8-853b-67247d003136,NA,D6,1
cf47fa1f-909e-4f13-95b5-0729bc51d46a,NA,D6,1
cf48aba6-9da5-4c41-8bb1-4754acaee2b4,NA,D6,1
cf4b4f72-ff0d-4f02-9bdc-b484de9b8ab4,NA,D6,2
cf5ee806-8d96-4144-9ceb-ee40940fed15,NA,D6,12
cfbda097-314f-4858-9d35-75087ba95d8d,NA,D6,1
d0232939-dee8-4a8d-b334-409ae02f136c,NA,D6,1
d025e92c-574e-4baa-be92-159cb2d66f87,NA,D6,11
d1be7129-bc4d-4343-95ca-4ae1eb3ceeea,NA,D6,1
d3e1521b-3245-457d-8ab9-fc938599a69e,NA,D6,3
d4051c5b-b557-46a9-bd8f-b1ada9796530,NA,D6,3
d47bd7a6-f60d-484b-be6f-f51a2ac2db65,NA,D6,3
d598f9b6-1b74-4c3d-90cb-95d33efcc31c,NA,D6,1
d5c586bb-f089-4482-a945-3e00e3853e62,NA,D6,1
d66f0a90-f149-4c78-b9a1-8d5229619fa4,NA,D6,101
d6e077d5-bcf1-445b-a933-b46b885efd91,NA,D6,1
d6fffc42-4af8-4942-a4cf-7084384e29bb,NA,D6,9
d7711fe5-a81c-4abf-b13a-cfe906b59ebc,NA,D6,1
d8dacb68-aed4-4016-a2f1-30a09e047506,NA,D6,6
d9f41166-257f-4c71-b0ea-fad693055c21,NA,D6,1
da4309ad-d315-4cc8-bae4-e85b49dfe986,NA,D6,1
db64115e-2c37-4c6a-b922-421e2f4bfe72,NA,D6,1
dca14a24-2b9f-4778-9378-410d1012e535,NA,D6,4
dcfa8d74-12aa-4a3e-9720-4b3452d5130e,NA,D6,53
dd0f357c-0c58-4539-a9fb-ab8f2a1e763f,NA,D6,7
dd9b17ca-0123-4148-bc58-b62612ac5c30,NA,D6,1
dde9e848-0094-4520-aff4-18e4e7ac7c8d,NA,D6,1
dec488e6-a59f-4553-a0b2-a3563e6f975d,NA,D6,23
df272bd7-350f-4930-ab7d-9daec3ac9180,NA,D6,1
df904ea4-6e07-48a2-8577-d75c99ca8087,NA,D6,1
dfe447a4-d098-48b9-905b-68cf7133434c,NA,D6,1
dffcbb30-85f4-4795-8665-9b16f5110dc1,NA,D6,94
e16f75ec-316c-4ef6-a72a-7ed44164cfe5,NA,D6,8
e2845b2e-4c8b-463e-9e34-33f65286364e,NA,D6,26
e2b10683-a83e-4835-80c8-bee3f59d0302,NA,D6,22
e31e254e-4612-4fe8-89a8-0223e4b265be,NA,D6,24
e3ed9f01-7646-4b78-9ead-30bb461e1a3e,NA,D6,2
e4ab4386-364a-4782-856b-1776b24ba4fb,NA,D6,1
e539086f-d8e1-4a6a-8199-0449a433e9a8,NA,D6,1
e5680390-997b-4406-9846-d75242256128,NA,D6,1
e5d7bd57-a5ee-4037-8c65-d5a53e2cd545,NA,D6,2
e6615f88-f242-4968-a58b-3fe200da8918,NA,D6,1
e6628c17-e469-42f6-b8a0-a915535aa421,NA,D6,3
e6da995e-cb9a-414a-becf-e77d0af752cd,NA,D6,2
e729fcf6-b546-4fec-8e8a-75f898d61594,NA,D6,3
e79e925a-2ba4-4071-8d89-dc7a0edbab0a,NA,D6,2
e8913005-9931-46d9-8d2a-2e8e2fdf3bbc,NA,D6,140
e93dd2b1-195e-444a-98ac-127354b91331,NA,D6,1
ea0e7be5-1c57-432c-b6ee-94e9607ccc39,NA,D6,3
ebcf49b0-cfba-46c6-bcf9-223358bd7062,NA,D6,2
eda15b64-9cd8-473f-bf4f-aad79321edf5,NA,D6,14
eee00410-7451-415a-877b-30a7b8bf2fd0,NA,D6,1
ef87ca2c-ecba-4f68-a67e-a4c7a6288294,NA,D6,1
efd62db9-54fc-4f1f-8b46-48c8b484c943,NA,D6,57
f1166d3c-4b1a-48c0-95e7-00b7c775c523,NA,D6,68
f4ad9145-38db-4b18-aa33-13dc8c79ccd4,NA,D6,38
f4b9a744-b91d-4ea8-ac2d-2e83a4fa660f,NA,D6,1
f64f0dab-98a0-4798-928f-298586d58ab7,NA,D6,9
f6bd9354-c1f6-47d7-947e-f0be4b753ea4,NA,D6,1
f74c6a71-2826-4c92-98c1-52349da3fbf9,NA,D6,1
fa9b0cdc-afb2-4355-89cd-ae50d57c0bae,NA,D6,2
faad5621-ba5f-4cb7-862e-97ceb5eda2c7,NA,D6,1
fb85a481-1030-4c14-a243-4c837d43b278,NA,D6,3
fc845b62-d7d5-4ded-b5e8-1c3e2c8d2be0,NA,D6,31
fdcabda3-7001-4e48-9821-e773b72e4402,NA,D6,3
fe666beb-79ec-4c13-b8d0-e9486beb4922,NA,D6,2
fe7d94a0-e422-43be-b9ec-db3dcdfb212d,NA,D6,44
ff4ce0b2-459c-4bfa-8e62-49ba1efed416,NA,D6,1
01589137-434b-4048-9764-a2b35bccf7ff,NA,D7,17
