barcode,Centroid,nReads
B7,fba3f705-9ff3-46c6-a428-9d4290819abd,1
B7,fbf93750-916e-4b5d-b988-c9f7eabedd3d,8
B7,fc3ef817-0c6b-4213-a9b9-15cab5ba0b9d,1
B7,fc52841f-978b-4642-a748-19af8e9de13e,4
B7,fc6f6039-c6ea-49bd-9f4a-8a04816d1356,2
B7,fca8bdf9-71cd-4c73-bc68-c3f03864765c,1
B7,fccdc878-e72e-47e0-8eef-cb2e6e03772d,2
B7,fd1d4f8f-3687-4923-8cc7-6015c05ca5c3,4
B7,fd5b9bdd-81af-46d0-9e0a-126f758efb90,1
B7,fd63b50b-2cdc-4e12-a2e8-5888d1bbef22,8
B7,fd78acf9-e445-4f56-9750-b805a1064a50,1
B7,fddf4276-f485-4752-873a-eea5f136b672,3
B7,fdfe2615-5409-4247-93d4-fc04e6527b3c,1
B7,fe5bc45d-3699-49bc-9788-8f29b2b652e8,2
B7,fe7c9527-4f98-478d-9938-eb7c2831bc47,1
B7,fe85aa48-facb-4fb6-8a0f-a592075c22a6,1
B7,fe9282ba-333e-4d81-8163-8c471b8b632d,1852
B7,fe9b74cf-c7aa-4424-96c2-61d70b1cafd6,1
B7,fe9b8abf-a540-464b-ab56-9e9db9b63feb,4
B7,fefad06b-0347-4f2a-8766-d300834464b7,5
B7,fefb7766-89e8-4957-b6a0-e48483d09a55,360
B7,ff07422b-0d20-4a1e-9c12-205bddf8d7d4,1
B7,ff40492e-ce5e-4963-9563-11a684825c39,453
B7,ff4ce0b2-459c-4bfa-8e62-49ba1efed416,73
B7,ff9a7abd-548b-4fc2-a07c-a2772ac8903d,100
B7,ffa81ec8-325b-48d2-8836-1ccdc5f77296,39
B7,fffd0bd5-c90f-4edf-88ce-57c521db0e78,1
B8,0015881c-a12d-4481-9661-3ffbae06322b,1
B8,0021a825-d5c0-4c1d-806c-241de9c8e9f3,233
B8,00b89701-4d59-4784-8345-34146e06a223,73
B8,00bd45b1-a6a9-41ef-9b3e-338b536eb689,3
B8,00c2fc53-a1d2-49dd-9fb5-7ab12f0bc6de,3
B8,00e04433-e29e-4ddf-8712-cd99b1b4e04b,1
B8,00fa9c7a-8c59-45ad-b360-53d3fc836979,1
B8,0101ed3e-955c-4f09-a796-78bc4c8f938e,4
B8,0159cf03-e275-4654-802a-4db9a3ec3ca0,1
B8,01840253-6271-41a7-9277-b98df92fe1b9,1
B8,018a0187-024d-4e89-85fb-55646f6f405b,9
B8,01e3b8d2-075f-4b8d-8a70-23c7ca959b3e,2
B8,020701ff-14e2-4bec-a72e-435170f69b8b,39
B8,02135a43-76f1-4d2c-b585-f0f57bc45882,23
B8,022714f5-c054-47bc-81bb-0ce242dc7bc1,1
B8,025d267b-7daf-4f7d-a53b-10bc432b9a62,3
B8,02a9488e-26dd-46a0-bf93-a60706adf205,257
B8,031caf2c-f00a-4384-9285-70712382cdac,4
B8,032663f9-09d3-40ae-b1c0-1bb58f9017fc,1
B8,037117fe-f66c-49c0-b1c8-aa3cd1ced1f9,1
B8,03a35a1a-30d0-46e9-a533-550980139b21,1
B8,03e1f228-44ed-4b0d-bd74-2bb40199521e,2
B8,03f859cf-ee1e-453c-96ae-f506275a603c,12
B8,0421830a-7a4e-42d3-b880-81f1a0509bfa,31
B8,04837292-c932-48f7-88a3-2e678ec6a5a0,19
B8,04c85abf-1612-4311-92b5-6815a90bdd18,1
B8,050aa03b-65b3-4534-86c3-a10a3f1993ba,4
B8,0534be4e-9c50-4e09-8316-1f23f2da6906,15
B8,05602a7f-b83c-4df4-89b3-3db31bd1cc45,3
B8,0588e13e-9a89-40d6-8148-fef35ccabdf0,39
B8,05d48c6b-00a7-406a-a2f7-7b616df566e1,2
B8,05f033e6-9e46-42c7-be76-66216c66f478,5
B8,06264597-56a6-4fcb-b355-75d862cca5e9,1
B8,06a281da-3e2f-4122-a9ff-0b1debceb6bd,1
B8,07002b1d-6d2a-466c-b0ef-a2e6d7136010,1
B8,0728b0ba-5114-4366-be4d-d0b1ca3f42f2,4
B8,07753610-7ced-4ee9-8f55-a833207eeb3e,3
B8,079882db-3769-44b1-939b-560043767dc5,6
B8,0835dc2e-89ea-458a-a5ae-d800d9d8f0b6,24
B8,08548e86-3685-45fe-a9a2-d4e6bfcfa460,1229
B8,085859b8-f110-4285-97c7-d6fedaa3ed64,1
B8,08af1898-5c36-4767-8e25-f153bb47174d,8
B8,08b4153f-ccff-4792-a420-1885aed08960,1
B8,08b72468-98d9-4211-815a-d0a8293dd0c1,1
B8,08b7cd5d-2b21-4cda-8b63-26beb14c1f9e,60
B8,08ce5085-f5b6-4a82-af2a-10e3429668f3,2
B8,08fb0130-09c0-4b4b-8673-b977a97469f6,13
B8,090469eb-a3bb-459a-adeb-f65ce841c7a8,66
B8,093b3306-69aa-46bc-9216-9a87948fd8d7,3
B8,0991b40b-49ca-4654-a4b1-f77e0dc66001,1
B8,09de9ef5-a7a6-4ddc-abe2-b1dec97951d5,3
B8,09e62c8e-9e78-4ea0-bad9-25aab3529767,2
B8,0a074950-944b-4e23-bbfc-83d0650c9b5a,4
B8,0a55b244-e946-41fd-ad91-bb6de63750de,2
B8,0a7dcdfe-1097-4a89-8aa7-61d9c2bb111d,2
B8,0a7e654d-07f6-4dc8-a4f2-19e442c8bac1,2
B8,0a8e6404-df37-4031-bf7e-6491d924e058,5
B8,0a999276-b397-4f06-aa16-5aa02c1639ee,4
B8,0aa190a0-6244-4879-9910-f7d7803843bf,61
B8,0ac225fa-3ddd-48cf-a377-e131b09dcc05,1
B8,0ac33358-8dad-4be4-9359-1e5cd1a9c46b,4
B8,0af3fe47-897b-4177-810b-ae471c41350c,1
B8,0b0641a0-41db-4c2a-89b8-e6a0dd588170,2
B8,0b0e2483-efb0-4e17-a429-5cfe795cd945,1
B8,0b15926a-dbb3-40bb-85dc-c0de11ac556a,1
B8,0c581d31-3978-420c-8050-2a14bdf7c11f,1
B8,0d67e6f2-5828-45da-a18a-4c9214327de4,2
B8,0d8471c7-1ecf-4c68-82e8-2168e3fa542a,11
B8,0d9f6f9e-e307-4de8-bbd2-522d41fd6476,1
B8,0db1536c-da33-4a08-b6a5-05634fa7bd66,1
B8,0de201ff-d87c-477a-86e9-67b802b4c338,1
B8,0e3bf4b5-bef8-4c5b-b7e6-2e6137aa9b14,9
B8,0e877aa9-fee7-42fb-a417-469ee15b035a,1
B8,0eb75d04-cd2c-4ffe-8186-2a633041794d,1
B8,0ec12a86-e387-4866-afa6-134cc0dcad6b,18
B8,0ef59ad6-2119-421b-a78b-0ec58c48bdef,3
B8,0f8dda28-b9e7-4f48-a408-f483581df7c1,1
B8,0f98e113-f271-4619-bd36-eeae7fe13645,30
B8,102ef755-70b3-4d72-abc2-120f122f87af,6
B8,10327da8-3776-446d-83c1-398c6fa9823b,9
B8,104c12c4-68d3-421d-a013-dc77f85622ad,2
B8,107a815e-01fd-47d4-a518-ef3fb6b2f54b,562
B8,108d3870-dd95-483c-a8f1-8b0d7d9b83e7,1
B8,109b3d9d-5973-49b8-8237-8b0df6b5bdb4,2
B8,110b861f-5f83-4997-8b08-9940a9f295ec,1
B8,111f5b2b-5b16-4203-adfc-b2336f0e4512,7
B8,112b82a6-a8a3-45e0-8734-830f0527542f,1
B8,112f0999-0d8f-4269-a9e7-2065129a2900,217
B8,113592a5-0348-4965-bda3-a72e43d6c863,1
B8,11483fae-23a1-4127-9005-5240a54dee8b,21
B8,114a775d-20a5-4078-ab6e-d1f35a899af8,1
B8,116477f6-a11f-4456-954d-3f830d9dda83,2
B8,11b9826e-c822-43b1-b24a-f5b532623cb2,42
B8,11cf1072-4e3a-4dd0-a4a8-4f232dfdd963,2
B8,11e22ecb-6588-47ab-8a68-9b0ab113c913,6
B8,12395abb-374d-4722-a599-fef1a8777e52,50
B8,1258b20a-4423-48ef-8c7b-60a5417822ea,16
B8,127a2cd5-b1f4-4c1d-9512-9151ee1b8272,1
B8,12b74757-27d6-424f-aea5-5c25e1e4f4e6,52
B8,12c93789-b7ea-46d0-8ace-902ff286841c,100
B8,12f7838e-00bd-43ab-add6-841fc6fa0dbb,336
B8,12f8f3ef-b451-474c-8c63-12a057d2dace,6
B8,132f6431-b102-4e86-a616-66e340da4e24,4
B8,134aa9d4-9e42-4c8d-a449-6c9fd7891a45,9
B8,13c365d4-1ab5-4eb7-82ca-28f4ec3180e6,1
B8,13ebc7dc-c6a1-40b4-8e41-a3241208b5ac,6
B8,14049365-6840-4d07-89b8-1bfc962dc972,1
B8,1430bc95-2ecf-490b-bf7a-07d08dcebe8e,2
B8,144bf99b-9a6b-4ffb-94a2-2d81143df099,48
B8,146d6c39-8a3e-4993-9835-6c88fe0bff8c,2
B8,146dc835-00ee-470f-a282-771f9853835b,140
B8,14962041-0820-4e23-bb26-af46ddb37211,2
B8,14c70efb-db65-40fc-946d-6ac90d2150ae,66
B8,14dc57d0-44d7-4363-9e3b-0b1d32681689,1
B8,14ea40ef-7ccc-4e4f-b301-e4b0edcd1d39,1
B8,152576f9-3b8b-41f3-b4a4-00af2b438e89,7
B8,158d9895-2223-4aab-9e82-704965fbb277,1
B8,159ad100-700f-42fb-bb77-b8dfaa6293a9,15
B8,15bee9db-7cd1-4ca2-8a1f-b41b7b26baa0,2
B8,15e1cce8-6193-413e-9046-547e61ebcfcc,3
B8,1618a48c-e2b3-4a7d-85a4-4da0df47b0ad,3
B8,165acf25-a7f1-4a4e-bef8-4949f592aa68,1
B8,1663bc28-3986-47cf-9bfa-de39fc07a89d,1
B8,167b0844-955f-42ab-aaeb-7130ff4075f7,2
B8,16adb09e-6c4d-4d58-b3f8-4d77906449f6,45
B8,16e66aa4-47c1-4417-ac52-6c13f14f4780,10
B8,16fa9abb-907c-4e3b-af73-f1ff749fe3f7,2
B8,171a0981-955b-483e-a986-c39b2afa462c,6
B8,172115d7-1881-4dae-9e6f-13c0eb36621b,8
B8,175210e8-fbd6-4566-95d2-94ed2eb1f475,1
B8,17563246-9c72-4e1e-b3bc-3a1caaf98c5a,17
B8,179a90be-ffc9-4f25-841c-cd87b2e082dc,1
B8,17f72dc3-7cba-4d64-a113-7280464e1994,1
B8,1822ef14-6fe9-472d-8628-0108971ac4fb,1
B8,183f2bbf-9704-43f0-83b2-d2c2a58cf1b3,1
B8,1878280c-5742-49d8-ae10-55b6739f4354,26
B8,187a458c-104c-4050-9092-8f7fe0bb6ce2,2
B8,1880bd80-3a39-4de3-b65a-5cf2827cadc8,4
B8,18898387-f1e2-4331-b0e3-4bf7c0bb63c4,9
B8,18ede376-8da8-438c-9524-8cd9229c1750,1
B8,190d0111-a185-446f-86b3-c6eb4088b656,1
B8,1984df6d-0bb9-41da-ba07-05abfb50875c,43
B8,19982776-b6c9-4839-ad6e-2798cd5022f9,94
B8,19ab2728-87a9-419a-b425-c50a951823b3,8
B8,19bdb608-fbda-4dd2-98cc-4070d6a244ac,2
B8,19cee08e-9a1e-46d3-8661-8a0320cbc259,33
B8,19e3b1e9-d818-4571-a6da-3ccf032164e1,1
B8,19f9311f-507c-46be-bc15-9d35c75309ff,1
B8,1a05d41b-e21d-44ca-86d9-3350d0338655,2
B8,1a1fd88a-72fe-40f6-b41c-f2db927ffda2,6
B8,1af2fb6f-737c-4ff4-a911-0a0a0205ff5a,1
B8,1afbbfa6-6958-4ad9-9760-eb9d41f993ae,2
B8,1b0ed5d2-1cbb-4b82-93bf-6218515b5556,1
B8,1b0fa327-94ed-4cd4-adef-753b051377e0,2
B8,1c2c95ba-5bcb-436c-b091-181d07e8d2bd,36
B8,1c37359a-dfce-4cf6-8ab4-1f09e2261159,1
B8,1cba1d99-b422-4e61-a2c5-f7ffb4470538,1
B8,1cbbf8fc-6387-4c18-91c4-cd71234cea5a,4
B8,1cc0b596-d293-46b5-b8c1-dbd5c7dcc8a2,58
B8,1d4810a6-7ecf-40a4-8566-00454439f11f,18
B8,1d7f1036-e444-493c-9323-b56a1b9234d8,8
B8,1d95a324-4a40-4e6f-9c8f-a1c90bcd81f6,6
B8,1db3facd-4d76-4290-983c-fb9368036b69,3
B8,1de16d8f-5468-4147-ad05-b1877c0f73be,1
B8,1de33c7d-50e1-4d8a-9477-d39dcac0001c,1
B8,1e4686c8-2969-435b-8e98-02c1257e9f7a,2
B8,1e4c4dbf-06ff-4f46-8393-c5775b3f29a0,2
B8,1e54cdec-8e0e-4421-82a9-0aa3c95bce2d,8
B8,1e640f86-8e02-43a2-af4c-40f860ef6cae,1
B8,1e8cafab-6088-4c8a-b080-6c0963e00b7b,27
B8,1ec525ae-fa16-4235-917a-a367795bba2c,7
B8,1ed11ce7-35df-4790-b587-956fce03e23a,4
B8,1f1f4c81-1808-47f4-aa53-fdb0667f83e6,2
B8,1f9f12c6-f713-4cf5-9a95-c21ec00a6597,5
B8,1faad306-d062-43d8-928a-836a9c3bfc62,16
B8,1fbd8c74-f211-43a4-a757-3ba6663efbde,4
B8,1fc4b4d9-58a1-44cd-aeb7-30b014d29c56,3
B8,1fd24ceb-af1e-4608-9ea9-a354d80a654d,1
B8,1fd89a51-d762-4832-a5f4-aaaa9f2a7bac,6
B8,1ff032b3-c679-423f-847f-c44711426917,23
B8,1ff9cda5-e08f-43d4-8a50-ca73a60d88e5,1
B8,20311932-4f7a-45bf-a9a4-2ea586a0cd20,5
B8,2052e358-e7e4-40b8-9ec3-b888a8eab041,10
B8,207ed692-5449-473f-9907-6fa37a4acfb5,1
B8,20bed4eb-9777-4e18-a687-7b8d206c016b,4
B8,20c7f80d-aa6f-4101-ab76-cb2c991b7b36,185
B8,20d56df7-87cf-4727-9cb1-139e470e52dc,4
B8,20ee0ae8-2b0c-4bb7-b27f-c110b7ab3fba,7
B8,21391920-632d-4296-9325-66e805050111,32
B8,21d548c9-1d45-4bc6-8d7c-5c760c021b55,10
B8,21f2693f-21ea-4547-ac85-df685eaf0d07,4
B8,220b132e-a9fd-4206-bf80-b9c324ce1c6b,11
B8,22458e03-1103-4110-ab86-8e9d7d4abee6,13
B8,22e91ae8-cb08-4b63-8faf-1229edba6e8c,18
B8,231f5a82-63fd-490a-bcd4-765a75d2095b,4
B8,2336701e-d992-4194-888f-1d6b1ef1994a,1
B8,234f2086-91ae-4733-a9eb-9f8c49ca2433,2
B8,23514f78-dbf6-4f4f-96a1-4feda4c32b5e,1
B8,23d3ce37-7e0d-424d-84f8-9249cdd698f4,1
B8,241cd18d-9188-41bd-b67e-8e21ea1871ab,1
B8,242ef96d-d9b8-4da9-9866-f48cbd64ea53,4
B8,2485fb8d-ef01-4991-a5b5-6ab4a90234c6,1
B8,249c0993-de58-44e6-b63b-63e196ab371d,12
B8,24c10cb0-230b-4ead-be08-10ec91b262da,2
B8,253b16fd-c759-4b13-918e-2810eb684ec7,6
B8,2561df1d-c926-4ee8-a0a5-18dec41d8b0d,1
B8,258ea658-a51d-40d7-9857-073a18b31533,1
B8,259be88b-8241-43f9-9913-30adb0757c30,2
B8,259d320d-261e-4dc5-9081-a02342f78b3c,12
B8,25a9dccd-d0a7-4fba-8619-34ab33fd5984,1
B8,25b1b977-4d60-498c-bfeb-010de687d771,13
B8,25f7c7b6-c2be-472c-883d-f0c20400eafb,4
B8,26328f15-8270-48ab-bb96-4b19f3c3f4a4,4
B8,265b343b-24ed-479c-ae34-1713a3226324,39
B8,26668441-bfd3-469d-9d73-124c62de582a,1
B8,268c61df-2d62-4045-8037-4a5f79a4a054,6
B8,2694cb50-4e9f-4dbe-ada5-bdefdc2d05e2,5
B8,26c76447-f017-421b-9263-91add2acbb14,27
B8,27321106-58db-4646-b6ab-b4a965ce1495,3
B8,275abf16-86c2-430e-b194-b5fe0c128335,2
B8,27720454-d08f-4a63-a18d-19c7dac724fc,1
B8,27cbe35f-0348-41b4-b641-c4a5363ce3a2,6
B8,2812cb49-1aa5-448a-8856-f0e8efce3f86,3
B8,2814fa60-1547-4fe6-bc4d-c71a5779aa57,1
B8,2829aea9-8812-4ca2-99f8-47dcd058c47f,8
B8,285c1bd7-c2f3-467f-945b-5b4052b7191c,6
B8,285ce735-34d8-42ea-a9a8-92edf8fcc08a,96
B8,2894e886-9de3-477a-923f-2a6449036fd2,8
B8,28c1bda0-3338-4785-9dfa-0a6d76616890,4
B8,28e3294b-096f-4fbe-bd46-1424d576782f,1
B8,28f8763e-db6f-4922-831a-17f70bb86ace,2234
B8,293f2c84-a991-4f29-9298-a6d076f89517,7
B8,295791b1-0a58-4c01-9f71-a6f423ef22f2,9
B8,2973ad67-9e7b-49a0-ad26-fcb62d130586,5
B8,297760d0-fbf2-4d6a-b89c-ce50f435aafb,2
B8,299c6be9-5526-4f4e-a28f-c339dd858b3a,3
B8,29f516c9-9192-4663-a462-4e8ba3d229e9,3
B8,2a2d088a-47a0-4c77-8a80-930b18224751,4
B8,2a301679-e782-4195-beca-710f483cb461,5
B8,2a702f8a-2cf0-4a73-a1cc-96da777904c1,3
B8,2a772dbc-4048-464a-8386-cd92fa5d59d2,3
B8,2aeabda4-d959-480d-adbe-d0bcd56ea1a7,5
B8,2afebc75-65f8-4bf6-901e-7d453c420be7,3
B8,2b0becb6-5c2e-4e4c-b9be-b66eb76d842c,431
B8,2b183acb-0a2c-4dca-aaa4-b1b06cdeb06a,3
B8,2b1a5e21-4591-4df6-841c-292f7f16038a,1
B8,2b397f7d-7667-4ef5-b9c5-9903368621f4,1
B8,2b402118-559b-4520-8e32-8254512e9284,4
B8,2b62e6a8-e624-417e-aa4a-d2310566894d,3
B8,2b8f1bf3-b8af-4337-bfda-5ea9de956492,1
B8,2c156f19-835d-443a-b59b-30e4d53149a6,1
B8,2c3a94f3-1c05-4f01-a8e8-c6f05e08f788,4
B8,2cab0374-5fe6-4f23-b634-54a6fc2f2006,2
B8,2cbc43a1-6d1b-493c-9d38-f2a1c9e37e52,15
B8,2cfea62e-49a1-4a34-a6c2-1600b7fceb91,5
B8,2d26b610-2ce4-43c3-98e3-cd5328c14eda,11
B8,2d7f4611-a52c-49f3-9ba1-55f9608c220f,1
B8,2d9abf72-5a58-444b-94b0-1983d920e129,113
B8,2da062b9-0c48-4dc2-b653-85d8d093a72f,1
B8,2db344a5-40e9-4b67-a4cd-0c5303ca393e,6
B8,2e358df3-eff4-4486-9cb6-3a7f1f609ac3,10
B8,2e4b16e5-b5b3-44b5-9f94-f7d223d47c2e,114
B8,2e86946f-dcaf-48ed-bf02-bd33dab8bf91,3
B8,2ebdb38e-ebca-41eb-a642-df7a68746a4e,4
B8,2f1d48fd-f640-4724-8694-08202562e42a,21
B8,2f734f12-4377-4862-801a-9da5727817ad,20
B8,2f74deed-3b3b-4302-b285-5fe7e3879c9d,7
B8,2f8eac2b-698e-4405-aa77-0a1ebebfcc9f,1
B8,2ff23175-1025-4c32-be9f-0b7167900abf,6860
B8,2ffb6675-cdbd-42c0-815c-1ae8f755187a,7
B8,30170fd3-68d0-43fb-b472-3f762beaa3f9,28
B8,30433917-d5e9-4f9b-af13-0ccd616ddb6a,1
B8,304fd7ee-5952-43fa-82b6-775988cd53ce,4
B8,305d3073-f7a4-4fa3-a159-86c31f618e06,8
B8,306dd73e-5794-4b5f-a0ce-5f678f30ece0,5
B8,307254db-a2a4-4ef3-a928-a823f9294e3e,1
B8,30a4c8b0-4f61-49e1-94f6-7ad352c4e2c8,1
B8,30c81c25-ac88-4d94-8980-61f6bbe88f6e,2
B8,30d9ab91-dfd6-441d-a50d-13277704bf1b,9
B8,30f86aa8-3f6b-4e80-be1f-4a659beb6939,6
B8,311828dc-da33-44f3-9e54-f7674ce645bd,1402
B8,315358a1-511b-4012-999c-52f23b2f3585,3
B8,315b4fd7-265a-4dcf-b4e8-001e7201a53d,2
B8,318d8e61-09e1-409a-81e1-1b719527e22c,7
B8,319392f7-ed01-4261-831a-162f43d1bb60,2
B8,31d41117-f1f9-4909-b48c-ccad5c2401b2,2
B8,32383d6d-1819-4de5-8240-7120a422afca,1
B8,3253c9fa-ef44-40af-8475-af541a41739f,1
B8,32541ce6-72c3-491a-aefc-8a9067705750,3
B8,32bfbf68-a7e0-43d2-8687-efd95969549a,18
B8,32d5acb6-1ff9-4c9e-bac2-8b4b8b23a3f0,3
B8,32e1b898-925c-469f-b259-fee8da3937c7,1
B8,33c51335-4174-4fa4-8736-d3db3210b789,1
B8,34143831-c701-427f-8205-cd206ae17934,11
B8,344e5b56-6e29-4540-bcdd-858cdc25166a,1
B8,347a0a1e-bec6-4012-944b-46ef7064ca73,70
B8,34fe52e9-c36b-4f12-8101-704b63f3bb8b,1
B8,35269075-c8ea-463c-a4d5-ba72792a7cc4,1
B8,35a5f8e8-ecf3-4651-866a-0e9d10c56253,190
B8,35bb228d-9b4a-4bcb-b683-5f67567b9f88,3
B8,36029572-edfe-4489-aafc-cdec43479676,3
B8,360469fd-fb93-486b-81a6-58f5996ecb5b,1
B8,3646a8a9-d7ca-445a-aa70-176f927938c0,4
B8,3664dd4f-b284-4809-bfc4-0e7a20cb9a12,1
B8,3677914f-f135-4d25-83db-f9e1a6055e7c,12
B8,36cd6da8-69dd-43f8-afea-f98985741aab,1
B8,36ce5cd5-b517-4629-ae12-f3063a6574d1,10
B8,36dd8c81-5624-494d-88e8-28bed9fba1d8,2
B8,36f6e392-2912-40de-a634-f228a6ac7215,1
B8,36fbffaf-6b7a-4502-b056-065f42113fa7,1
B8,37483c3d-aa4d-4dca-b7cc-d8830da67a30,1
B8,37563ce5-588c-4b63-a301-c54d73f77f7b,2
B8,37a28b25-2cee-4520-bda9-eeb496ad32a7,3
B8,37a43872-d035-458a-a476-ba4b8e6061b4,2
B8,37b2bb52-2ce4-40c5-b750-1bbd58819e24,1
B8,37c3cda9-3daf-4609-9f73-477048091560,1
B8,37eedcc6-34ed-4bad-8ece-c871f7a3cca4,1
B8,380283cb-6bce-4c4c-94e5-6470128a8764,1
B8,3864b81b-b463-4a03-9414-f77881ea6942,2
B8,38d8bf9b-562a-44a6-af42-a2ee1f5a31c4,1
B8,38dcc3b3-f097-45c5-9e00-fadac7ded023,5
B8,38ec490c-c21a-4ed8-a8eb-1631207b6dfc,5
B8,3906334b-be80-4348-856d-c26d4d82d801,2
B8,391139fc-25c6-47b0-8c5f-4e710395c857,12
B8,395dedea-64b2-455e-a555-6cdb12c353ce,1
B8,396bdc8b-f4e3-4683-9739-ed5909e3b4a5,1
B8,39b28ab1-9ebc-43c7-b62a-18281c1505a7,1
B8,39ebb608-2a86-47df-a76a-12344330305e,8
B8,3a02f8cb-220b-4d55-95b9-6a641954e12c,5
B8,3a32ee6a-dd8f-41ba-a988-a744f857d404,5
B8,3a3a730a-2135-42fa-907e-4a1d955bc768,2
B8,3a4abdb4-81a3-4d7f-8130-08130461b906,2
B8,3aab347d-931e-4275-9d83-a0ce5bdca957,76
B8,3ab4fa24-ceae-4de9-a7fb-76a19a0e1e49,1
B8,3add84a7-ccbb-4499-8537-60ea1291bb70,6
B8,3b476421-8761-4ede-91d9-103c7caff4a6,36
B8,3b67d005-3912-41af-b92e-3648eca3decf,1
B8,3bb9e715-14b4-41d8-863b-00910c3d27ce,1
B8,3bcf518c-d07f-4cdc-b18a-e8dd111630ce,1
B8,3beb86b7-5434-4771-b5c0-6db1b38ffeaf,61
B8,3bfb6f8a-4b86-4a72-8a97-938c720fd713,35
B8,3c1101bf-f33a-4d38-a4a9-8de26f443ba4,91
B8,3c3e1703-91eb-485b-a673-ac312131c29d,9
B8,3c57b452-5353-49a5-a517-a959e26312f4,7
B8,3c604cd0-737b-44a1-94e7-db1e08fda6df,1
B8,3c756fef-212d-4e7d-9e06-223c18c81956,1
B8,3cccdf5d-0371-4149-bf6e-9a01245775e3,4
B8,3cf3f5f3-f200-490d-b180-82674e925668,42
B8,3dbed1f5-5506-4ee5-bf7e-590f82e8d57a,10
B8,3e5e5e04-f22a-4bed-8744-ebb8bfacf2da,1
B8,3f2026a8-d608-402b-8228-036a600144b1,3
B8,3f265b3c-ba83-4177-bbba-1b56e45030fa,1
B8,3f5b64a7-bc69-4264-8a47-a61e3e786f07,22
B8,3f701b72-b8c1-4aab-911d-8aa7fd03ab8f,5
B8,3f83cd26-3b55-4044-9c25-975ab741f6ae,75
B8,3f8b29dc-4f78-42d7-bf3d-ccfa388bab52,1
B8,3f9f7c3e-1bc6-46d9-a608-c6f8e4400dda,3
B8,3fa6918f-dfcf-4add-a844-edaee171b604,2
B8,3fe66f30-87df-40e5-a062-49afead15d5b,2
B8,4020ef65-85f9-4ed8-bf41-62cc977598d6,9
B8,4071c5f7-0fdd-48a0-bbcf-988e0abdc3ca,14
B8,40729e08-20f0-47d9-954a-623cb4283368,21
B8,40859bbd-44e4-4581-9f2f-1f614b10aa75,11
B8,409564ee-1380-4632-83a4-2a589c83e362,2
B8,40bb2616-c612-4aa6-bc18-2ca3028c09e9,1
B8,40f96267-79ca-4abb-8b32-a3a7bdd0f735,2
B8,415c8d92-34f3-4ae6-bcf9-1f4eaf9a09d9,2892
B8,41a841c7-9b87-4fce-ae3b-a3931a74bc3c,37
B8,41b42d40-9670-4507-9212-d955dae33a48,35
B8,41e253ce-8d6e-4d3e-be3a-36ab89e7c846,35
B8,4207caad-dd00-4aba-bbf6-337820325ded,2
B8,42221eec-69c3-4ca8-8ce8-e17e9b504fb9,4
B8,42288f20-3afb-4a32-8892-554fa248bd0e,2
B8,426bab85-859a-475b-ab08-b1e462349e95,1
B8,4279caae-1dd5-4870-9a69-ca0deb82054d,1
B8,42859c43-041d-4ecd-b940-7015fd343a37,11
B8,42b9f04e-d034-48f1-85f2-d7522be87e34,1
B8,42d65a69-a146-42c2-86e8-42c6c91819c3,35
B8,42de8766-a525-4103-8fdf-f96cb68b1c47,2
B8,4303062a-1885-4845-b966-7e4e5630d5fd,2
B8,4343263a-d117-4eea-bb74-5c41e6bd02d3,4
B8,435158b4-cff4-4ad7-986c-67c606818140,3
B8,436737f2-2dcb-41f3-84b1-94f57db8e341,2
B8,43871a09-6c61-42d6-9411-c939268b8328,8
B8,439d928c-6e63-4ff4-92d8-7687cf22c91e,1
B8,4417b118-7678-4abe-be45-b4b0cf2537d4,1
B8,441e5ac0-6304-4a6d-9481-0fbe31443f10,8
B8,4444df63-ff10-43b0-807f-85778c85bdaf,1
B8,44a30c61-5d58-4153-8041-d9b689dc0823,1
B8,44c940fb-7dc0-4b90-8839-a6fbc5253e81,679
B8,44f5dac6-e3cb-414c-9109-f7ea09076e89,3
B8,4501dcb6-953a-43fd-b597-7386201661f5,3
B8,453737b5-660e-42f9-94c2-d77329096f33,2
B8,4544883e-1869-42be-a023-c7906f01f8fb,1
B8,45f7fa3a-cdb3-4643-8b20-1731a27b1b6a,67
B8,4601be25-12bc-4f25-837b-476b655cd9a3,3
B8,4609a893-0ca4-49f1-bdae-d88efe99624f,1
B8,4609f588-d82f-4531-bc90-a564958cc223,1
B8,4624cd1a-dff1-433d-add6-3773988a6d70,4
B8,46b536be-5a58-47fd-8252-1a2e6e1bcb22,75
B8,46db6359-da51-4897-a4be-8fede731c92a,4
B8,46f5c4b7-6195-421b-a57c-d513b48ab750,10
B8,4727e2b7-ae5c-41d7-acdc-88784e426e67,20
B8,472949ea-9219-470c-8aa7-6e769833b826,4
B8,481fcb20-8bad-46aa-ac14-da4d10837b66,28
B8,487b37ee-1d78-4f97-9480-f2cf01efffb7,18
B8,4897da1b-538e-420e-81c7-ab68ef5b8e85,63
B8,48ac9bc8-efa1-4654-8fb4-2ac92bf79f1f,4
B8,48c894ad-56e9-4632-88d2-55eba0d0814f,6
B8,48dcf7e4-6ac9-4511-8d52-0441e161fde6,9
B8,48eaacee-4b69-43e6-8707-a36f2c680ea5,3
B8,491258a7-bd77-4a96-9c15-1892b8a734da,2
B8,495ec80c-605e-4b4d-b00b-1c399d3fc699,1
B8,4978b67d-8c74-45dc-8082-7f7fe75bedf1,1
